Speed Angle Change vs Modulus Speed from (326, 364) to (566, 385)
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
59.70134,0.23875622,2.0
0.0,0.0,2.0
35.781456,-0.4480239,2.0
41.109608,1.4097484,2.0
71.56291,-0.4480239,2.0
27.978167,-0.2652071,2.0
0.0,0.0,2.0
0.0,0.0,2.0
146.65947,-0.15057571,2.0
6.519202,-1.0040671,2.0
0.0,0.0,2.0
0.0,0.0,2.0
132.83449,-0.1663863,2.0
0.0,0.0,2.0
26.076809,-1.0040671,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.076809,1.0040671,2.0
0.0,0.0,2.0
63.570827,1.0648841,2.0
110.31268,0.2668904,2.0
22.0,1.3120254,2.0
26.076809,1.0040671,2.0
51.8001,0.59335065,2.0
51.8001,0.59335065,2.0
7.0,-0.6415706,2.0
25.700195,0.0,2.0
52.153618,0.68231654,2.0
31.0,1.5707964,2.0
0.0,0.0,2.0
0.0,0.0,2.0
34.0147,2.7173982,2.0
22.0,1.5707964,2.0
26.076809,-1.0040671,2.0
0.0,0.0,2.0
98.0,-0.19395915,2.0
74.666664,0.85843873,2.0
34.0147,-1.1466019,2.0
14.0,1.1466019,2.0
14.666667,2.1421337,2.0
102.80078,0.64739215,2.0
42.38055,0.0,2.0
41.109608,0.85425466,2.0
41.439716,1.4331586,2.0
63.570827,2.0801866,2.0
146.65947,-1.721372,2.0
166.90416,-0.014392267,2.0
8.868484,-2.0899425,2.0
0.0,0.0,2.0
26.076809,1.0040671,2.0
0.0,0.0,2.0
34.266926,0.64739215,2.0
22.0,1.709436,2.0
19.189117,0.19191605,2.0
0.0,0.0,2.0
41.87183,0.0,2.0
71.56291,-0.27165774,2.0
34.468987,-2.7755576E-17,2.0
0.0,0.0,2.0
0.0,0.0,2.0
68.148735,-0.41381302,2.0
26.348625,1.0965782,2.0
26.348625,0.98805684,2.0
29.0,-0.98805684,2.0
51.8001,0.6415706,2.0
22.0,1.5707964,2.0
0.0,0.0,2.0
42.38055,0.2958299,2.0
63.570827,0.46117038,2.0
0.0,0.0,2.0
0.0,0.0,2.0
71.56291,-0.4480239,2.0
0.0,0.0,2.0
0.0,0.0,2.0
51.40039,1.2028859,2.0
71.56291,-0.33387262,2.0
20.560156,0.64739215,2.0
51.40039,0.0,2.0
0.0,0.0,2.0
153.0,-0.09454487,2.0
132.83449,-0.22837575,2.0
26.076809,0.0,2.0
68.148735,-0.328711,2.0
0.0,0.0,2.0
0.0,0.0,2.0
49.42924,0.8928958,2.0
0.0,0.0,2.0
44.0,1.5707964,2.0
0.0,0.0,2.0
0.0,0.0,2.0
34.0147,1.1466019,2.0
83.9345,-0.2652071,2.0
607.17377,-0.102290735,2.0
67.57136,0.0,2.0
34.266926,0.52688515,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.076809,-0.827701,2.0
31.019707,0.49248576,3.0
29.85067,-0.17809777,3.0
51.40039,-1.110223E-16,3.0
0.0,0.0,3.0
286.681,-1.1775383,3.0
286.681,-1.1775383,3.0
78.166664,0.9272952,3.0
286.681,-0.53119993,3.0
191.68855,-0.43267602,3.0
126.0,-0.14281197,3.0
51.40039,0.43130717,3.0
0.0,0.0,3.0
604.0,-0.20313896,3.0
22.0,1.7454685,3.0
143.12582,0.0,3.0
28.0,-0.19927408,3.0
210.79196,-0.023924824,3.0
35.608986,0.0,3.0
23.739325,-1.110223E-16,3.0
63.436977,0.76923287,3.0
51.70348,-0.16514868,3.0
19.006578,-0.49749923,3.0
32.626675,-0.29497683,3.0
59.70134,0.37739596,3.0
26.348625,0.8494171,3.0
39.80089,-1.1934004,3.0
0.0,0.0,3.0
0.0,0.0,3.0
27.82984,0.0,3.0
51.70348,-1.735945,3.0
0.0,0.0,3.0
0.0,0.0,3.0
83.546394,-0.33939105,3.0
147.64822,-0.39855167,3.0
59.70134,0.099096306,3.0
22.0,3.1415927,3.0
51.70348,-0.42391956,3.0
302.0,0.5880026,3.0
18.56071,0.0,3.0
205.17615,0.88230944,3.0
88.55632,-0.2186642,3.0
0.0,0.0,3.0
22.0,1.5707964,3.0
0.0,0.0,3.0
98.0,-0.19395915,3.0
0.0,0.0,3.0
0.0,0.0,3.0
67.30899,2.7755576E-17,3.0
112.0,0.85843873,3.0
59.682495,-0.30755726,3.0
7.3333335,1.5707964,3.0
26.076809,0.0,3.0
0.0,0.0,3.0
26.076809,0.68231654,3.0
46.52956,0.49248576,3.0
63.570827,2.0801866,3.0
64.5,-0.56192154,3.0
143.12582,0.0,3.0
0.0,0.0,3.0
71.56291,0.0,3.0
55.470715,0.5517416,3.0
132.83449,0.6920524,3.0
203.65657,-0.088696435,3.0
192.75957,0.28585958,3.0
132.83449,-0.2349808,3.0
51.70348,-0.42391956,3.0
0.0,0.0,3.0
151.60475,0.7816668,3.0
33.388275,-0.06861848,3.0
52.153618,1.0040671,3.0
100.43903,-0.22082877,3.0
31.785414,2.0801866,3.0
0.0,0.0,3.0
32.626675,-0.17042753,3.0
64.199394,0.60501707,3.0
302.80026,-0.07271923,3.0
51.70348,-1.2288465,3.0
0.0,0.0,3.0
0.0,0.0,3.0
43.6,-1.0568767,3.0
59.70134,0.099096306,3.0
0.0,0.0,3.0
0.0,0.0,3.0
269.23596,0.041800734,3.0
132.83449,-0.20764728,3.0
302.0,-0.9116791,3.0
3.0622866,-0.24295035,4.0
0.8066907,0.16453668,4.0
137.4514,-0.04927948,4.0
18.163094,2.0801866,4.0
20.446545,-0.27165774,4.0
26.388,0.34229562,4.0
20.446545,-0.27165774,4.0
25.700195,0.43130717,4.0
0.0,0.0,4.0
0.0,0.0,4.0
215.53886,0.20558465,1.0
62.5,0.42976227,1.0
126.269554,-0.016441472,1.0
93.941475,1.507863,1.0
56.61272,-1.0903906,1.0
83.74366,0.0,1.0
136.06616,-0.12526657,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
28.30636,-0.30499235,1.0
0.0,0.0,1.0
0.0,0.0,1.0
56.61272,0.0,1.0
444.32532,-0.70505613,1.0
0.0,0.0,1.0
41.87183,0.0,1.0
31.906113,-0.06511076,1.0
83.74366,-0.2044212,1.0
0.0,0.0,1.0
41.87183,-0.08074625,1.0
0.0,0.0,1.0
14.391838,-0.29977608,1.0
333.80832,-0.18682016,1.0
102.80078,-0.64739215,1.0
126.873955,0.35415816,1.0
132.51793,-0.04462162,1.0
83.74366,-0.2044212,1.0
15.953056,-0.7224335,1.0
77.0,0.17353557,1.0
47.708607,0.0,1.0
224.0,-0.18300392,1.0
98.0,-0.433742,1.0
11.131936,-0.7815537,1.0
57.567352,0.22910549,1.0
20.935915,0.6567808,1.0
0.0,0.0,1.0
41.87183,0.0,1.0
0.0,0.0,1.0
83.74366,0.0,1.0
57.567352,-0.09535486,1.0
183.63551,-0.025010483,1.0
217.0,-0.10901877,1.0
6.75,0.0,1.0
56.61272,-0.30499235,1.0
17.0,3.1415927,1.0
157.9177,-0.1668724,1.0
64.636,0.19694825,1.0
56.61272,0.30499235,1.0
0.0,0.0,1.0
41.87183,-0.2803314,1.0
0.0,0.0,1.0
15.953056,-0.56192154,1.0
0.0,0.0,1.0
46.52956,0.5330041,1.0
79.30952,0.28899336,1.0
54.0,-0.40158054,1.0
0.0,0.0,1.0
136.06616,2.7755576E-17,1.0
0.0,0.0,1.0
224.15396,0.0058719483,1.0
58.97559,0.08684824,1.0
112.29426,0.15197228,1.0
157.9177,-0.06915499,1.0
215.53886,1.3127334,1.0
276.0,0.28353977,1.0
28.29998,0.15887073,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.5,-0.81871915,1.0
27.0,-0.0,1.0
14.391838,0.8616976,1.0
93.05912,0.0,1.0
77.0,1.0541012,1.0
55.65968,-0.40947703,1.0
41.87183,-0.08074625,1.0
0.0,0.0,1.0
83.74366,0.0,1.0
68.03308,0.0,1.0
28.30636,-0.30499235,1.0
0.0,0.0,1.0
0.0,0.0,1.0
82.006096,0.2715996,1.0
23.872997,0.5175313,1.0
0.0,0.0,1.0
34.828148,0.48631376,1.0
11.338234,-1.850548,1.0
109.32977,-0.3192968,1.0
28.30636,0.25692922,1.0
27.0,0.30499235,1.0
52.69725,0.3220876,1.0
52.153618,-0.7654578,1.0
106.36729,0.50459075,1.0
269.23596,-0.020293314,1.0
0.0,0.0,1.0
55.65968,-0.8174859,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
93.05912,0.0,1.0
63.570827,2.0801866,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
11.0,3.1415927,1.0
46.52956,0.49248576,1.0
83.74366,-0.2044212,1.0
132.51793,0.12572366,1.0
0.0,0.0,1.0
120.33287,0.06676651,1.0
13.957276,-0.32946372,1.0
265.66898,0.6920524,1.0
19.25,-0.0,1.0
70.434364,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
51.70348,-0.42391956,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
132.83449,0.0,1.0
55.65968,0.0,1.0
8.5,1.5707964,1.0
31.906113,-0.56192154,1.0
42.361538,-0.20202516,1.0
164.01219,0.10234837,1.0
132.83449,-0.1663863,1.0
34.0147,-2.2102997,1.0
14.0,1.1466019,1.0
52.153618,0.0,1.0
27.82984,-0.10351346,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.333333,0.3103874,1.0
57.567352,0.29977608,1.0
157.5,0.072832316,1.0
31.906113,-0.43641496,1.0
62.0,3.1415927,1.0
12.833333,-0.61629695,1.0
105.0,-0.0,1.0
77.0,-0.90198416,1.0
0.0,0.0,1.0
93.05912,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
167.869,-0.12404698,1.0
55.65968,-0.3103874,1.0
112.0,-0.0,1.0
173.45892,-1.1509163,1.0
22.0,1.5707964,1.0
62.0,1.731559,1.0
52.153618,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
22.0,1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
51.40039,2.2181885,1.0
14.666667,3.1415927,1.0
0.0,0.0,1.0
26.076809,0.0,1.0
55.65968,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
55.65968,0.0,1.0
119.40268,0.21422553,1.0
31.0,0.8668502,1.0
0.0,0.0,1.0
44.0,1.5707964,1.0
0.0,0.0,1.0
14.243595,1.221463,1.0
164.01219,0.80215746,1.0
23.26478,-1.0783106,1.0
173.45892,0.026011346,1.0
135.0,-1.1875122,1.0
300.4813,0.867143,1.0
82.87943,0.65201056,1.0
109.32977,-0.15612637,1.0
34.01654,-0.12526657,1.0
355.449,0.008526482,1.0
41.87183,-0.3949393,1.0
0.0,0.0,1.0
0.0,0.0,1.0
10.4679575,0.0,1.0
70.434364,0.5183231,1.0
0.0,0.0,1.0
127.141655,0.0,1.0
93.05912,0.0,1.0
0.0,0.0,1.0
74.13838,0.81032085,1.0
69.656296,0.6837093,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.0,-0.6837093,1.0
54.664886,-0.4239256,1.0
0.0,0.0,1.0
51.62364,0.8230148,1.0
17.0,3.1415927,1.0
51.40039,0.37158623,1.0
382.06412,-0.6623439,1.0
143.12582,-0.53823066,1.0
0.0,0.0,1.0
27.82984,0.22420691,1.0
102.80078,-1.110223E-16,1.0
0.0,0.0,1.0
27.82984,0.0,1.0
0.0,0.0,1.0
23.26478,0.7085707,1.0
31.019707,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
51.40039,0.0,1.0
0.0,0.0,1.0
68.148735,-0.328711,1.0
0.0,0.0,1.0
47.856556,0.3386711,1.0
0.0,0.0,1.0
17.608591,2.2455373,1.0
8.5,1.0251412,1.0
52.69725,0.98805684,1.0
107.76943,1.3127334,1.0
26.348625,0.7494475,1.0
83.74366,-0.2044212,1.0
20.935915,-0.2044212,1.0
10.4679575,2.7755576E-17,1.0
36.40055,0.0,1.0
25.81182,1.0204104,1.0
25.81182,0.8230148,1.0
13.91492,-0.507783,1.0
7.0,0.3103874,1.0
14.0,0.0,1.0
27.82984,0.0,1.0
0.0,0.0,1.0
47.708607,0.08657044,1.0
102.80078,0.32564157,1.0
0.0,0.0,1.0
34.828148,0.48631376,1.0
22.676468,-1.850548,1.0
13.5,1.1466019,1.0
8.5,1.5707964,1.0
29.85067,0.06289166,1.0
29.85067,0.0,1.0
51.40039,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
11.131936,0.0,1.0
0.0,0.0,1.0
71.56291,0.08657044,1.0
0.0,0.0,1.0
0.0,0.0,1.0
26.076809,0.0,1.0
51.40039,0.64739215,1.0
55.65968,0.0,1.0
52.153618,1.0040671,1.0
76.55717,0.41689807,5.0
59.70134,0.0,5.0
71.56291,0.0,5.0
0.0,0.0,5.0
26.076809,1.0040671,5.0
26.076809,-0.7654578,5.0
63.570827,0.50939035,5.0
79.30952,0.90092725,5.0
51.40039,-0.20686251,5.0
51.40039,2.2181885,5.0
101.796364,-0.36329836,5.0
120.666664,-0.94270825,5.0
34.828148,0.6837093,5.0
14.0,-0.6837093,5.0
0.0,0.0,5.0
132.83449,-0.1663863,5.0
55.542778,1.1635405,5.0
26.076809,0.0,5.0
0.0,0.0,5.0
102.80078,0.43130717,5.0
22.0,1.5707964,5.0
51.40039,-0.047346137,5.0
268.0,-0.24848743,5.0
0.0,0.0,5.0
51.40039,2.2181885,5.0
44.34242,-1.3429868,5.0
0.0,0.0,5.0
63.570827,0.50939035,5.0
0.0,0.0,5.0
51.40039,0.64739215,5.0
51.40039,0.0,5.0
46.52956,0.3496738,5.0
134.61798,2.7755576E-17,5.0
68.0294,2.7173982,5.0
63.570827,0.2958299,5.0
93.941475,-1.0833437,5.0
306.0,0.16202857,5.0
295.4894,-0.12396814,5.0
0.0,0.0,5.0
0.0,0.0,5.0
28.0,0.057563454,5.0
0.0,0.0,5.0
143.12582,0.58235294,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
127.141655,0.46117038,5.0
0.0,0.0,5.0
102.80078,0.0,5.0
31.906113,0.56192154,5.0
52.153618,1.1182184,5.0
42.38055,2.0801866,5.0
0.312769,0.0,5.0
103.84845,-0.3937535,5.0
26.076809,-1.3539227,5.0
93.05912,0.49248576,5.0
34.266926,0.43130717,5.0
0.0,0.0,5.0
68.148735,-0.328711,5.0
52.153618,0.68231654,5.0
146.7515,-1.2662854,5.0
0.0,0.0,5.0
51.40039,-1.110223E-16,5.0
81.44476,-0.26970428,5.0
0.0,0.0,5.0
22.0,1.709436,5.0
63.570827,2.0801866,5.0
68.148735,-0.328711,5.0
51.40039,0.4851933,5.0
51.40039,0.64739215,5.0
63.570827,0.50939035,5.0
63.570827,1.0648841,5.0
71.56291,-0.4480239,5.0
14.0,0.4480239,5.0
41.439716,0.7937727,5.0
51.40039,1.2028859,5.0
51.40039,0.5013799,5.0
42.38055,2.0801866,5.0
71.56291,-0.27165774,5.0
102.80078,0.32564157,5.0
102.80078,0.4851933,5.0
0.0,0.0,5.0
82.87943,0.0,5.0
0.0,0.0,5.0
18.553226,-0.40947703,5.0
26.076809,-1.0040671,5.0
26.076809,-1.0040671,5.0
6.434889,-0.06702835,5.0
41.439716,1.1561543,5.0
0.0,0.0,5.0
0.0,0.0,5.0
63.570827,0.50939035,5.0
101.796364,-0.06997521,5.0
22.0,1.7454685,5.0
42.38055,0.78769,5.0
112.32208,-0.25245652,5.0
51.8001,0.4585667,5.0
26.076809,1.1738454,5.0
23.485369,-1.0833437,5.0
119.40268,-0.11005667,5.0
0.0,0.0,5.0
0.0,0.0,5.0
63.570827,2.0801866,5.0
26.076809,1.0040671,2.0
0.0,0.0,2.0
26.076809,-1.0040671,2.0
41.439716,1.1561543,2.0
71.56291,-0.4480239,2.0
51.70348,-1.2288465,2.0
42.38055,0.3486276,2.0
0.0,0.0,2.0
59.70134,-1.1934004,2.0
27.82984,-0.47355786,2.0
119.36499,-0.30755726,2.0
132.83449,-0.1663863,2.0
166.90416,-0.024621328,2.0
132.83449,-1.7371826,2.0
88.55632,-0.22310773,2.0
0.0,0.0,2.0
22.0,1.3547114,2.0
100.43903,-1.7916251,2.0
0.0,0.0,2.0
59.70134,0.24680023,2.0
126.0,-0.0,2.0
112.0,-0.18300392,2.0
0.0,0.0,2.0
17.38454,1.0040671,2.0
51.40039,0.37158623,2.0
27.82984,-0.18191236,2.0
92.0,0.06871754,2.0
63.07535,-0.5505588,2.0
26.076809,1.0040671,2.0
0.0,0.0,2.0
56.923195,-1.2206589,2.0
64.00781,0.42282122,2.0
34.0147,0.4241944,2.0
0.0,0.0,2.0
92.358,0.34229562,2.0
51.40039,0.64739215,2.0
0.0,0.0,2.0
71.56291,-0.27165774,2.0
59.70134,0.37739596,2.0
132.83449,-1.7371826,2.0
132.83449,0.0,2.0
68.03308,0.0032084705,2.0
46.970737,0.20915298,2.0
14.0,-0.48745263,2.0
132.83449,0.0,2.0
34.266926,0.64739215,2.0
44.34242,0.104876935,2.0
26.076809,0.4160645,2.0
26.076809,-1.0040671,2.0
34.44198,-0.69287956,2.0
26.076809,-1.0040671,2.0
28.0,1.0040671,2.0
0.0,0.0,2.0
139.25964,-0.12292265,2.0
173.40128,-0.12721622,2.0
68.88396,-0.049378432,2.0
59.70134,-0.17809777,2.0
0.0,0.0,2.0
26.076809,1.1738454,2.0
14.666667,1.709436,2.0
108.042816,0.29101354,2.0
63.570827,2.0801866,2.0
51.40039,0.64739215,2.0
51.40039,0.0,2.0
0.0,0.0,2.0
44.0,1.8004388,2.0
51.40039,1.2028859,2.0
51.70348,-0.9889894,2.0
63.570827,0.50939035,2.0
0.0,0.0,2.0
71.56291,-0.33387262,2.0
46.52956,0.49248576,2.0
51.40039,0.0,2.0
0.0,0.0,2.0
59.70134,0.37739596,2.0
102.80078,0.64739215,2.0
63.436977,0.17948596,2.0
51.40039,0.64739215,2.0
34.074368,0.0,2.0
35.781456,-0.4480239,2.0
0.0,0.0,2.0
71.56291,-0.30938414,2.0
0.0,0.0,2.0
166.90416,0.07943189,2.0
173.45892,-0.3655182,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
41.109608,0.85425466,2.0
51.70348,-1.2288465,2.0
47.708607,-0.27165774,2.0
26.076809,1.0040671,2.0
0.0,0.0,2.0
26.076809,1.3150654,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.076809,-1.0040671,2.0
26.076809,1.0040671,2.0
26.076809,-1.3539227,2.0
17.38454,-1.0040671,2.0
103.6002,0.6415706,2.0
112.0,-0.18300392,2.0
132.83449,0.6920524,2.0
59.682495,-0.30755726,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.076809,1.0040671,2.0
26.076809,-1.0040671,2.0
