phone_id,track_no,pathLength,timeStopped,noStops,timeSpent,inactiveTime,sThetaChange,sThetaIn,sThetaOut,sThetaInOut,timePerStop,totAvrgSpeed,timesStoppedHere,pathPerShortest,timePerShortest,speedLessThan3,speedLessThan2,speedLessThan1,anglelargerthan5,anglelargerthan10,anglelargerthan15,anglelargerthan20,speedLargerThan10,,Businessman,Shopper,Security
ZX1B23QBS53771758c578bbd85,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,88,1286.449219,0,20,914.2153836,0,653.8076426,0,0,0,39.5,1.407162078,790,0,0,39,39,702,281,23,24,23,36,,,,1
ZX1B23QBS53771758c578bbd85,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,90,1134.8,0,26,909,0,559.7837829,0,0,0,29.46153846,1.24840484,766,0,0,33,55,709,300,23,28,23,27,,,,1
ZX1B23QBS53771758c578bbd85,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,94,1096.25,0,18,999,0,711.8313871,0,0,0,48.88888889,1.097347347,880,0,0,37,61,796,319,27,33,27,22,,,,1
ZX1B23QBS53771758c578bbd85,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,98,1069.154231,0,18,887.3572452,0,560.7685225,0,0,0,43.94444444,1.204874629,791,0,0,44,39,697,327,27,36,27,21,,,,1
ZX1B23QBS53771758c578bbd85,99,1105.45,0,22,999,0,658.6127878,0,0,0,36.09090909,1.106556557,794,0,0,40,48,801,321,29,34,29,19,,,,1
ZX1B23QBS53771758c578bbd85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,102,1195.838179,0,18,997.7150136,0,713.1476426,0,0,0,47.55555556,1.198576911,856,86.69490726,13.79363814,44,52,774,325,23,27,23,21,,,,1
ZX1B23QBS53771758c578bbd85,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,104,1076.65,0,12,999,0,730.7577111,0,0,0,78.41666667,1.077727728,941,0,0,41,49,805,327,27,27,27,21,,,,1
ZX1B23QBS53771758c578bbd85,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,109,979.3317964,0,15,847.0836339,0,501.7749013,0,0,0,51.6,1.15612173,774,0,0,29,43,673,300,18,36,18,20,,,,1
ZX1B23QBS53771758c578bbd85,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,111,1080.45,0,19,952,0,543.5904907,0,0,0,43.63157895,1.134926471,829,0,0,41,55,748,315,21,32,21,19,,,,1
ZX1B23QBS53771758c578bbd85,112,1040.9,0,16,999,0,607.7408964,0,0,0,56.5625,1.041941942,905,0,0,31,56,810,338,20,28,20,22,,,,1
ZX1B23QBS53771758c578bbd85,113,1083.948047,0,18,748.0069132,0,403.2277495,0,0,0,33.05555556,1.449115012,595,0,0,25,43,563,260,16,28,16,25,,,,1
ZX1B23QBS53771758c578bbd85,114,1122.65,0,16,999,0,638.8384923,0,0,0,57.125,1.123773774,914,0,0,47,47,789,338,27,33,27,18,,,,1
ZX1B23QBS53771758c578bbd85,115,1206.05,0,20,999,0,706.9632319,0,0,0,43.8,1.207257257,876,0,0,51,53,778,333,28,33,28,23,,,,1
ZX1B23QBS53771758c578bbd85,116,1087.436594,0,23,938.6687704,0,612.9357895,0,0,0,36,1.158488093,828,0,0,33,46,754,295,31,22,31,27,,,,1
ZX1B23QBS53771758c578bbd85,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,118,1112.533998,0,21,818.5181079,0,516.2781552,0,0,0,33.38095238,1.359205114,701,0,0,29,40,637,283,26,20,26,27,,,,1
ZX1B23QBS53771758c578bbd85,119,1095.110652,0,17,837.2385753,0,575.9819901,0,0,0,43.52941176,1.3080031,740,0,0,33,36,656,276,15,22,15,26,,,,1
ZX1B23QBS53771758c578bbd85,120,1124.24418,0,15,969.3291005,0,622.4392654,0,0,0,57.73333333,1.159816804,866,0,0,52,41,761,323,31,27,31,19,,,,1
ZX1B23QBS53771758c578bbd85,121,1068.75,0,13,998,0,707.5452687,0,0,0,72.15384615,1.070891784,938,0,0,44,45,808,308,20,28,20,18,,,,1
ZX1B23QBS53771758c578bbd85,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,123,1099.7,0,16,999,0,667.0717544,0,0,0,58.125,1.100800801,930,0,0,37,49,809,320,29,26,29,28,,,,1
ZX1B23QBS53771758c578bbd85,124,1132.681324,0,18,855.6012308,0,614.9897094,0,0,0,43.16666667,1.32384256,777,0,0,34,44,658,277,24,28,24,22,,,,1
ZX1B23QBS53771758c578bbd85,125,1107.9,0,20,999,0,663.0279797,0,0,0,43.4,1.109009009,868,0,0,52,42,785,324,27,30,27,16,,,,1
ZX1B23QBS53771758c578bbd85,126,1187.406765,0,20,891.8061529,0,579.4491283,0,0,0,37.9,1.331462853,758,0,0,33,47,688,311,15,31,15,26,,,,1
ZX1B23QBS53771758c578bbd85,127,1084.05,0,18,981,0,677.5749479,0,0,0,50.05555556,1.105045872,901,0,0,43,40,791,298,24,31,24,18,,,,1
ZX1B23QBS53771758c578bbd85,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,129,1201.7,0,21,999,0,716.9731031,0,0,0,41.0952381,1.202902903,863,0,0,47,50,787,320,25,28,25,26,,,,1
ZX1B23QBS53771758c578bbd85,130,1022.2921,0,19,752.8721787,0,460.1997259,0,0,0,31.47368421,1.357856126,598,0,0,32,35,580,257,20,20,20,26,,,,1
ZX1B23QBS53771758c578bbd85,131,1192.977281,0,20,993.0545622,0,637.1985307,0,0,0,43.85,1.201320981,877,0,0,46,48,779,335,25,37,25,26,,,,1
ZX1B23QBS53771758c578bbd85,132,1010.5,0,13,870,0,520.330636,0,0,0,60.92307692,1.161494253,792,0,0,36,43,690,300,28,30,28,22,,,,1
ZX1B23QBS53771758c578bbd85,133,1054.32107,0,15,877.8668496,0,547.0466694,0,0,0,53.73333333,1.201003399,806,0,0,40,45,693,308,17,26,17,23,,,,1
ZX1B23QBS53771758c578bbd85,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,137,1145.05,0,20,840,0,506.2078481,0,0,0,35.5,1.363154762,710,0,0,34,37,655,281,18,31,18,34,,,,1
ZX1B23QBS53771758c578bbd85,138,1027.1,0,18,999,0,692.2516776,0,0,0,48.44444444,1.028128128,872,0,0,54,38,804,324,23,27,23,17,,,,1
ZX1B23QBS53771758c578bbd85,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,140,1025.427128,0,14,872.4918313,0,590.4385691,0,0,0,57.85714286,1.175285648,810,0,0,32,47,688,288,26,25,26,20,,,,1
ZX1B23QBS53771758c578bbd85,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,142,1151.95,0,15,999,0,645.1888213,0,0,0,60.2,1.153103103,903,0,0,35,61,791,313,34,26,34,29,,,,1
ZX1B23QBS53771758c578bbd85,143,1122.627636,0,21,910.8754545,0,701.3040735,0,0,0,38.61904762,1.232471059,811,0,0,46,53,709,282,31,30,31,26,,,,1
ZX1B23QBS53771758c578bbd85,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,145,1027.76714,0,17,811.1162334,0,550.0539282,0,0,0,44.47058824,1.267102171,756,0,0,32,45,632,264,32,33,32,24,,,,1
ZX1B23QBS53771758c578bbd85,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,148,1074.213638,0,22,772.3346322,0,532.0737528,0,0,0,29.77272727,1.390865557,655,0,0,44,30,591,255,21,34,21,31,,,,1
ZX1B23QBS53771758c578bbd85,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,150,1026.534595,0,16,882.2909521,0,513.5639364,0,0,0,49.5625,1.163487614,793,0,0,40,55,697,309,28,26,28,24,,,,1
ZX1B23QBS53771758c578bbd85,151,1101.9,0,18,999,0,680.613539,0,0,0,49.61111111,1.103003003,893,0,0,33,44,814,337,32,30,32,25,,,,1
ZX1B23QBS53771758c578bbd85,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,157,1049.075604,0,16,850.6076179,0,615.3461486,0,0,0,46.8125,1.233324958,749,0,0,26,37,680,274,22,28,22,24,,,,1
ZX1B23QBS53771758c578bbd85,158,1117.204608,0,18,874.4280434,0,560.8123054,0,0,0,44.05555556,1.277640415,793,0,0,34,48,681,299,20,42,20,22,,,,1
ZX1B23QBS53771758c578bbd85,159,1039.918026,0,21,885.6295561,0,530.8326343,0,0,0,36.85714286,1.174213325,774,0,0,36,46,704,300,22,18,22,27,,,,1
ZX1B23QBS53771758c578bbd85,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,162,1072,0,15,999,0,678.2473986,0,0,0,61.06666667,1.073073073,916,0,0,37,44,813,333,23,20,23,16,,,,1
ZX1B23QBS53771758c578bbd85,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,164,1184.596789,0,19,912.2455221,0,622.9820916,0,0,0,42.89473684,1.298550402,815,0,0,30,47,707,315,21,29,21,23,,,,1
ZX1B23QBS53771758c578bbd85,165,1068.1,0,20,968,0,589.8634923,0,0,0,42,1.103409091,840,0,0,37,52,779,303,19,25,19,20,,,,1
ZX1B23QBS53771758c578bbd85,166,1065.571765,0,21,856.8974122,0,559.773539,0,0,0,32.66666667,1.243523145,686,0,0,39,48,667,285,24,28,24,22,,,,1
ZX1B23QBS53771758c578bbd85,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,169,1038.5,0,24,809,0,482.208125,0,0,0,28.41666667,1.28368356,682,0,0,32,34,639,298,18,23,18,27,,,,1
ZX1B23QBS53771758c578bbd85,170,1161.093671,0,25,987.1354046,0,653.2669764,0,0,0,35.12,1.176225334,878,0,0,44,40,788,336,28,26,28,24,,,,1
ZX1B23QBS53771758c578bbd85,171,1133.464118,0,18,930.4618824,0,650.5796793,0,0,0,48.55555556,1.218173619,874,0,0,48,61,712,307,27,23,27,21,,,,1
ZX1B23QBS53771758c578bbd85,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
