phone_id,track_no,pathLength,timeStopped,noStops,timeSpent,inactiveTime,sThetaChange,sThetaIn,sThetaOut,sThetaInOut,timePerStop,totAvrgSpeed,timesStoppedHere,pathPerShortest,timePerShortest,speedLessThan3,speedLessThan2,speedLessThan1,anglelargerthan5,anglelargerthan10,anglelargerthan15,anglelargerthan20,speedLargerThan10,,Businessman,Shopper,Security
TA92903URNf067ff16fcf8e045,38,1295.154534,0,22,912.451366,0,772.0581333,0,0,0,37.54545455,1.419423086,826,0,0,29,43,704,268,37,34,37,24,,,1,
TA92903URNf067ff16fcf8e045,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,42,1164.978541,0,18,865.4925665,0,683.0861267,0,0,0,44.77777778,1.346029516,806,0,0,24,50,681,280,29,33,29,27,,,1,
TA92903URNf067ff16fcf8e045,43,1052.745224,0,14,777.1203307,0,544.787574,0,0,0,50.57142857,1.354674665,708,1.615587497,651.6175853,27,46,602,264,22,26,22,20,,,1,
TA92903URNf067ff16fcf8e045,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
TA92903URNf067ff16fcf8e045,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,
ZX1B23QFSP48abead89f52e3bb,1,805.7741706,0,12,266.9178802,0,117.48,0,0,0,13.41666667,3.018809268,161,0,0,28,32,117,99,16,10,16,21,,1,,
ZX1B23QFSP48abead89f52e3bb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,6,947.0624435,0,10,295.5068619,0,203.1189282,0,0,0,21,3.204874626,210,0,0,27,40,121,105,12,9,12,25,,1,,
ZX1B23QFSP48abead89f52e3bb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,9,895.1580717,0,12,271.1190151,0,167.4469984,0,0,0,15.58333333,3.301716301,187,0,0,14,54,103,84,5,13,5,26,,1,,
ZX1B23QFSP48abead89f52e3bb,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,13,1056.642987,0,13,345.2220467,0,231.733369,0,0,0,19.69230769,3.060763348,256,0,0,35,40,146,113,15,11,15,24,,1,,
ZX1B23QFSP48abead89f52e3bb,14,1197.7,0,18,394,0,286.0416393,0,0,0,12.22222222,3.039847716,220,0,0,42,59,166,140,7,11,7,36,,1,,
ZX1B23QFSP48abead89f52e3bb,15,1176.85,0,18,439,0,292.4355208,0,0,0,16.61111111,2.680751708,299,0,0,46,71,205,159,9,9,9,37,,1,,
ZX1B23QFSP48abead89f52e3bb,16,954.1880211,0,16,311.4323351,0,177.7631853,0,0,0,11.25,3.063869462,180,0,0,27,56,126,103,11,13,11,29,,1,,
ZX1B23QFSP48abead89f52e3bb,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,20,917.4,0,12,304,0,159.3832237,0,0,0,17.33333333,3.017763158,208,0,0,28,43,136,123,9,3,9,31,,1,,
ZX1B23QFSP48abead89f52e3bb,21,785.5141185,0,9,275.4601317,0,88.575,0,0,0,20.77777778,2.851643589,187,0,0,22,48,123,104,6,2,6,22,,1,,
ZX1B23QFSP48abead89f52e3bb,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,23,796.0374035,0,8,258.7892031,0,104.0943723,0,0,0,24.875,3.076007013,199,0,0,22,36,110,105,4,5,4,20,,1,,
ZX1B23QFSP48abead89f52e3bb,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,31,1242.748678,0,25,437.3471304,0,356.5945642,0,0,0,10.28,2.841561295,257,0,0,35,67,197,146,14,10,14,26,,1,,
ZX1B23QFSP48abead89f52e3bb,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,33,846.3830733,0,13,291.2559633,0,127.0519298,0,0,0,14.53846154,2.905976804,189,0,0,22,37,134,107,6,8,6,25,,1,,
ZX1B23QFSP48abead89f52e3bb,34,839.2697942,0,12,274.568905,0,120.0263706,0,0,0,14.83333333,3.056681871,178,0,0,29,45,110,105,5,11,5,21,,1,,
ZX1B23QFSP48abead89f52e3bb,35,982.45,0,15,347,0,188.0880784,0,0,0,10.86666667,2.831268012,163,0,0,35,58,156,126,16,8,16,23,,1,,
ZX1B23QFSP48abead89f52e3bb,36,711.5424716,0,9,248.1394487,0,81.195,0,0,0,22,2.867510488,198,0,0,22,34,114,87,3,7,3,16,,1,,
ZX1B23QFSP48abead89f52e3bb,37,726.5883057,0,9,244.8509176,0,89.925,0,0,0,18.11111111,2.967472259,163,0,0,29,34,103,83,4,9,4,21,,1,,
ZX1B23QFSP48abead89f52e3bb,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,41,1106.004639,0,17,391.7688263,0,271.2425192,0,0,0,15.82352941,2.823105271,269,0,0,42,48,179,132,10,11,10,23,,1,,
ZX1B23QFSP48abead89f52e3bb,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,45,1275.054607,0,21,494.353917,0,411.8550466,0,0,0,17.52380952,2.579234357,368,0,0,45,76,229,169,9,13,9,25,,1,,
ZX1B23QFSP48abead89f52e3bb,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,47,896.0367858,0,10,317.1081746,0,185.0381168,0,0,0,22.1,2.825650228,221,0,0,34,46,142,100,13,13,13,25,,1,,
ZX1B23QFSP48abead89f52e3bb,48,1023.471641,0,17,356.2490922,0,231.779449,0,0,0,15,2.872910173,255,0,0,30,58,155,120,8,7,8,22,,1,,
ZX1B23QFSP48abead89f52e3bb,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
ZX1B23QFSP48abead89f52e3bb,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,
