Character,PhoneID,TRACK,X,Y,Z,TimeStamp,Tb,XDISP,YDISP,ZDISP,MODDISP,RSX,RSY,RSZ,RAX,RAY,RAZ,MODSPD,MODACC,SPDTHETA,ACCTHETA,Interpolated
Business,ZX1B23QFSP48abead89f52e3bb,15,250.09513199117632,341.33526302778074,0.0,2014-09-24 11:25:44.0,0.0,0.0,0.0,0.0,0.0,-2.940227273777393,0.3999366421043071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,249.45451141989307,340.42526222017074,0.0,2014-09-24 11:25:45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,249.09897127052923,338.63485518162037,0.0,2014-09-24 11:25:46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,248.5638493831598,337.6937368001302,0.0,2014-09-24 11:25:47.0,0.0,0.0,0.0,0.0,0.0,-2.6881960539511445,0.24048434683002098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,252.04899742887352,336.9112579628504,0.0,2014-09-24 11:25:47.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,259.2488929420065,335.3992847656711,0.0,2014-09-24 11:25:48.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,262.94084662017804,334.59133026095446,0.0,2014-09-24 11:25:49.0,0.0,0.0,0.0,0.0,0.0,-1.9906720115790812,0.11997105219781694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,268.9121854613544,333.9222300175682,0.0,2014-09-24 11:25:50.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,280.48091758270596,332.6538399170609,0.0,2014-09-24 11:25:51.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,286.7204109649337,331.96024840087244,0.0,2014-09-24 11:25:53.0,0.0,0.0,0.0,0.0,0.0,-0.8268828756323043,0.011294774425000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,294.05117505081415,331.11762207721614,0.0,2014-09-24 11:25:56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,307.82033586065484,329.5596551214363,0.0,2014-09-24 11:25:59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,315.4912248157753,328.69677181910237,0.0,2014-09-24 11:26:02.0,0.0,0.0,0.0,0.0,0.0,0.4227827990250488,-0.1003599424792735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,330.0903589343249,328.01470873762463,0.0,2014-09-24 11:26:03.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,356.9086287049045,326.78315836986565,0.0,2014-09-24 11:26:04.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,371.8059695907445,326.0885230134231,0.0,2014-09-24 11:26:06.0,0.0,0.0,0.0,0.0,0.0,2.2343100850964532,-0.17092812427891066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,379.94865416631376,325.64232433288373,0.0,2014-09-24 11:26:06.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,394.3596022527065,324.8663462713434,0.0,2014-09-24 11:26:07.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,402.68376852909813,324.41242832629894,0.0,2014-09-24 11:26:08.0,0.0,0.0,0.0,0.0,0.0,3.1067133793626462,-0.21342157158010888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,410.3772862203865,324.0706653788659,0.0,2014-09-24 11:26:08.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,423.7162598226094,323.49940343359543,0.0,2014-09-24 11:26:09.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,431.5756549316906,323.15290219450367,0.0,2014-09-24 11:26:10.0,0.0,0.0,0.0,0.0,0.0,3.8677371825330162,-0.2403136167586695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,441.3005025337485,322.7574303390579,0.0,2014-09-24 11:26:11.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,458.1951778654791,322.09921463916476,0.0,2014-09-24 11:26:12.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,468.07372141462224,321.72249525471,0.0,2014-09-24 11:26:14.0,0.0,0.0,0.0,0.0,0.0,4.599710854843597,-0.2559788745918294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,476.6570089099396,322.9098799111426,0.0,2014-09-24 11:26:15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,491.2796555837305,325.1660867986709,0.0,2014-09-24 11:26:16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,500.1763739281448,326.3685652605537,0.0,2014-09-24 11:26:17.0,0.0,0.0,0.0,0.0,0.0,5.251107231847813,-0.07145435234865408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,524.5037514623529,325.88981268264706,0.0,2014-09-24 11:26:19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,567.9566162425358,325.020854922566,0.0,2014-09-24 11:26:21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,592.577112474978,324.51697739781724,0.0,2014-09-24 11:26:23.0,0.0,0.0,0.0,0.0,0.0,7.420706072799504,-0.12004960198458164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,604.2918784222962,323.02039016867576,0.0,2014-09-24 11:26:24.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,623.8734668067965,320.29128046131996,0.0,2014-09-24 11:26:25.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,635.6329703902984,318.76194273172365,0.0,2014-09-24 11:26:27.0,0.0,0.0,0.0,0.0,0.0,7.889285719958851,-0.2974908495799564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,639.8052247266647,317.66993241811457,0.0,2014-09-24 11:26:27.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,645.3216515537214,315.7520957386593,0.0,2014-09-24 11:26:28.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,649.5383069165542,314.68970616473086,0.0,2014-09-24 11:26:29.0,0.0,0.0,0.0,0.0,0.0,7.823493215151696,-0.41471554602432403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,661.611201059934,317.13188258676314,0.0,2014-09-24 11:26:30.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,681.7518024947018,321.7519781375134,0.0,2014-09-24 11:26:31.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,693.8994441036397,324.2676606358134,0.0,2014-09-24 11:26:33.0,0.0,0.0,0.0,0.0,0.0,8.2890627691497,-0.03081765132294284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,700.2815814348518,326.3296636018236,0.0,2014-09-24 11:26:33.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,709.760058562619,330.1400369475536,0.0,2014-09-24 11:26:34.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,716.225883422441,332.2434664346751,0.0,2014-09-24 11:26:35.0,0.0,0.0,0.0,0.0,0.0,8.496383801758864,0.24692094292955485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,725.1051546258897,333.0795078311234,0.0,2014-09-24 11:26:35.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,739.0921300402321,334.5576409619534,0.0,2014-09-24 11:26:36.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,747.9801536373459,335.427481940966,0.0,2014-09-24 11:26:37.0,0.0,0.0,0.0,0.0,0.0,9.042431776494752,0.34210588647783485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,757.2546234169529,337.46533573528563,0.0,2014-09-24 11:26:38.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,771.8962174631929,341.0588365681148,0.0,2014-09-24 11:26:40.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,780.9413008438497,342.87463968535326,0.0,2014-09-24 11:26:42.0,0.0,0.0,0.0,0.0,0.0,8.575340109819265,0.5512054838615036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,787.7355800575532,327.332048741565,0.0,2014-09-24 11:26:44.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,798.0296354651144,298.509897636339,0.0,2014-09-24 11:26:47.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,804.4672477574885,282.5641790244667,0.0,2014-09-24 11:26:50.0,0.0,0.0,0.0,0.0,0.0,6.9781471657285685,-1.656262161284447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,799.9398194543348,269.5088927539183,0.0,2014-09-24 11:26:51.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,789.6851589347459,245.86752675209027,0.0,2014-09-24 11:26:52.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,784.8667616248442,232.56034438663457,0.0,2014-09-24 11:26:54.0,0.0,0.0,0.0,0.0,0.0,5.365542039340869,-3.076835433293138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,15,779.0279445775876,224.67050871456863,0.0,2014-09-24 11:26:54.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,766.706858190223,211.12258448677838,0.0,2014-09-24 11:26:54.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,15,760.5593533852326,203.59896997203668,0.0,2014-09-24 11:26:55.0,0.0,0.0,0.0,0.0,0.0,4.359647984405427,-3.9232381142466113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,-1,823.2229611150913,224.42692395730649,0.0,2014-09-24 11:27:29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,938.4480799180423,263.7766406475064,0.0,2014-09-24 11:28:03.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,1000.559980267367,285.0949549816593,0.0,2014-09-24 11:28:37.0,0.0,0.0,0.0,0.0,0.0,2.5875699299836645,0.21922463426741556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,917.4933306937997,294.1809148133133,0.0,2014-09-24 11:28:42.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,762.7967669107634,310.9618698537201,0.0,2014-09-24 11:28:47.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,679.2166112918094,320.07714301807886,0.0,2014-09-24 11:28:53.0,0.0,0.0,0.0,0.0,0.0,-0.6055783128276637,0.49003749501927624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,640.0416580382137,320.4283166305359,0.0,2014-09-24 11:28:54.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,567.5938079800092,320.9409083015228,0.0,2014-09-24 11:28:55.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,528.1691448957439,321.29018480349146,0.0,2014-09-24 11:28:57.0,0.0,0.0,0.0,0.0,0.0,-2.0336297490544677,0.4831117596762207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,507.63880449499464,321.59167603886283,0.0,2014-09-24 11:28:58.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,470.16876297270164,322.01251588082044,0.0,2014-09-24 11:28:59.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,449.4974399692483,322.3054201677389,0.0,2014-09-24 11:29:01.0,0.0,0.0,0.0,0.0,0.0,-2.8527442549034916,0.4730490920212762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,438.8584952467111,321.3881107552558,0.0,2014-09-24 11:29:02.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,419.9587342225242,319.5568652850624,0.0,2014-09-24 11:29:03.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,409.2463574711676,318.6322762543352,0.0,2014-09-24 11:29:04.0,0.0,0.0,0.0,0.0,0.0,-3.3023107241954968,0.4059151927263094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,404.0277329509968,318.9015411453942,0.0,2014-09-24 11:29:04.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,395.29802500391884,319.28537408581246,0.0,2014-09-24 11:29:05.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,390.0386847340285,319.554685578143,0.0,2014-09-24 11:29:06.0,0.0,0.0,0.0,0.0,0.0,-3.513501561292986,0.40762002151503973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,385.9836724644352,319.7795540314949,0.0,2014-09-24 11:29:06.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,379.4620735761183,320.0806837470621,0.0,2014-09-24 11:29:07.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,375.3480791212434,320.3049669381478,0.0,2014-09-24 11:29:08.0,0.0,0.0,0.0,0.0,0.0,-3.668638005651622,0.4064198751449508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,369.2090900464098,320.4998720309679,0.0,2014-09-24 11:29:08.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,358.88710523063867,320.745741785612,0.0,2014-09-24 11:29:09.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,352.66826226362906,320.9388228929651,0.0,2014-09-24 11:29:10.0,0.0,0.0,0.0,0.0,0.0,-4.044233149618719,0.40243822574872995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,345.4193520063532,321.2774897010233,0.0,2014-09-24 11:29:11.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,333.14276608688857,321.79233309228215,0.0,2014-09-24 11:29:12.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,325.8280900596134,322.12796766139064,0.0,2014-09-24 11:29:14.0,0.0,0.0,0.0,0.0,0.0,-4.387216787668687,0.3900898027760762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,321.40824831120534,322.2411837674053,0.0,2014-09-24 11:29:14.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,314.47638427192305,322.3409388224685,0.0,2014-09-24 11:29:15.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,310.0124561527359,322.4501411773925,0.0,2014-09-24 11:29:16.0,0.0,0.0,0.0,0.0,0.0,-4.636023848481717,0.3752338920943138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,305.08992672903247,322.6199339749589,0.0,2014-09-24 11:29:17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,297.2871464574587,322.829657841515,0.0,2014-09-24 11:29:18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,292.3414462469639,322.99456063727,0.0,2014-09-24 11:29:19.0,0.0,0.0,0.0,0.0,0.0,-4.783903090792715,0.35405240958742706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,289.1263712722289,323.05262199404757,0.0,2014-09-24 11:29:19.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,284.5295926214452,323.0610252940421,0.0,2014-09-24 11:29:20.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,281.30966936676236,323.1138673405504,0.0,2014-09-24 11:29:21.0,0.0,0.0,0.0,0.0,0.0,-4.844473668150516,0.3313102668653497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,278.5358988108817,323.15736637386266,0.0,2014-09-24 11:29:21.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,274.7710176090083,323.1452087200871,0.0,2014-09-24 11:29:22.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,272.01378137072476,323.1827366657394,0.0,2014-09-24 11:29:23.0,0.0,0.0,0.0,0.0,0.0,-4.827456884592256,0.3071652653621937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,268.63332390992764,323.26634883596904,0.0,2014-09-24 11:29:24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,263.74263362978917,323.3362028812569,0.0,2014-09-24 11:29:25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,260.4562840396253,323.4133230011425,0.0,2014-09-24 11:29:26.0,0.0,0.0,0.0,0.0,0.0,-4.69558751295466,0.27765716856017864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,261.72897835367814,323.4131451546436,0.0,2014-09-24 11:29:26.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,265.3520902225952,323.33072145233376,0.0,2014-09-24 11:29:27.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,266.69523445327644,323.30654369564803,0.0,2014-09-24 11:29:28.0,0.0,0.0,0.0,0.0,0.0,-3.9804106340301253,0.24882347443293149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,261.7916458253675,322.4735256941161,0.0,2014-09-24 11:29:29.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,253.84807986673817,320.8760362472959,0.0,2014-09-24 11:29:30.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,248.99446653417922,320.0217928359197,0.0,2014-09-24 11:29:32.0,0.0,0.0,0.0,0.0,0.0,-4.061470663392356,0.06174478864406971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,17,245.644487127542,320.09788485139416,0.0,2014-09-24 11:29:34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,240.53769227792156,320.22184405410434,0.0,2014-09-24 11:29:36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,17,237.29284940460357,320.297094625527,0.0,2014-09-24 11:29:38.0,0.0,0.0,0.0,0.0,0.0,-3.530557237529274,0.057882406693693565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
