Speed Angle Change vs Modulus Speed from (326, 343) to (566, 364)
51.20791,0.95426095,1.0
0.0,0.0,1.0
0.0,0.0,1.0
153.94154,-0.030262157,1.0
0.0,0.0,1.0
13.207742,0.74969906,1.0
16.807735,-0.21948327,1.0
14.5,-0.5302158,1.0
67.5,-0.19739556,1.0
27.0,0.0,1.0
31.084562,0.44926012,1.0
119.40268,0.21422553,1.0
173.45892,-0.23198916,1.0
102.80078,-1.110223E-16,1.0
68.148735,0.6916994,1.0
97.62812,-0.2798325,5.0
34.266926,1.2028859,5.0
71.56291,-0.33387262,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
13.038404,0.0,5.0
51.40039,0.0,5.0
26.076809,1.1182184,5.0
0.0,0.0,5.0
28.625164,0.0,5.0
26.076809,1.1182184,5.0
0.0,0.0,5.0
51.40039,0.0,5.0
335.10782,-0.44822162,5.0
269.78696,-0.02926064,5.0
0.0,0.0,5.0
0.0,0.0,5.0
26.076809,-1.3539227,5.0
0.0,0.0,5.0
22.0,1.5707964,5.0
134.61798,1.3384296,5.0
22.0,1.6393908,5.0
67.0,0.11211071,5.0
0.0,0.0,5.0
44.911022,0.20176235,5.0
21.32552,0.37369344,5.0
0.0,0.0,5.0
0.0,0.0,5.0
33.5,-0.24497867,5.0
111.29803,-0.0860702,5.0
63.570827,0.50939035,5.0
0.0,0.0,5.0
51.40039,0.64739215,5.0
71.56291,-0.27165774,5.0
26.076809,1.0040671,5.0
143.5,-1.5707964,5.0
0.0,0.0,5.0
33.5,0.47569522,5.0
33.5,0.0,5.0
145.25322,-0.3194826,5.0
127.993164,0.17670886,5.0
0.0,0.0,5.0
76.55717,0.41689807,5.0
0.0,0.0,5.0
39.78833,-0.30755726,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
269.78696,-0.09235012,5.0
33.5,-0.47569522,5.0
80.14518,-0.5164783,5.0
146.65947,-0.19879568,5.0
132.83449,-0.015810583,5.0
26.076809,1.1182184,5.0
0.0,0.0,5.0
26.076809,-0.7654578,5.0
119.40268,0.9328897,5.0
0.0,0.0,5.0
0.0,0.0,5.0
78.5,-0.82384074,5.0
33.5,0.6857295,5.0
68.148735,-0.9167136,5.0
0.0,0.0,5.0
51.40039,0.43130717,5.0
77.682045,0.61714435,5.0
101.43471,0.0,5.0
285.31955,-0.8256391,5.0
0.0,0.0,5.0
42.5,0.04733304,5.0
22.0,1.5707964,5.0
0.0,0.0,5.0
63.570827,2.0801866,5.0
21.714733,-0.68140715,5.0
9.666667,0.082988255,5.0
63.07535,0.1351707,5.0
112.0,-0.13059573,5.0
14.0,0.0,5.0
51.20791,0.17661455,5.0
0.0,0.0,5.0
71.56291,0.42486963,5.0
167.97487,-0.63107127,5.0
50.717354,-0.8612697,5.0
69.729836,0.0,5.0
41.109608,1.4097484,5.0
26.076809,-1.0040671,5.0
121.46558,0.7645014,5.0
541.267,0.031412955,5.0
0.0,0.0,5.0
52.153618,1.0040671,5.0
143.12582,0.0,5.0
44.0,1.5707964,5.0
0.0,0.0,5.0
135.77104,-0.0797238,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
22.0,1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
105.81233,0.39479113,5.0
22.0,3.1415927,5.0
161.27615,-0.16820677,5.0
13.5,0.16820677,5.0
44.26765,-0.3774792,5.0
175.55127,-0.112969995,5.0
97.62812,0.0,5.0
0.0,0.0,5.0
31.0,1.731559,5.0
26.076809,1.1182184,5.0
63.570827,0.50939035,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
78.5,-1.0541012,5.0
77.682045,0.42018676,5.0
0.0,0.0,5.0
19.006578,-0.6383198,5.0
21.685888,-0.13102792,5.0
227.69278,-1.6427022,5.0
0.0,0.0,5.0
12.671052,0.32796165,5.0
0.0,0.0,5.0
59.70134,0.24680023,5.0
109.33664,0.50023526,5.0
26.076809,-0.7654578,5.0
22.0,3.1415927,5.0
0.0,0.0,5.0
27.259493,-0.37356865,5.0
33.5,-0.029868092,5.0
0.0,0.0,5.0
87.65399,-0.6629759,5.0
85.5992,0.6267223,5.0
125.0,-0.6857295,5.0
417.34637,0.010876732,5.0
119.40268,0.21422553,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
28.0,-0.37739596,5.0
88.68484,0.104876935,5.0
0.0,0.0,5.0
38.8973,2.3380146,5.0
237.30571,0.42042652,5.0
127.141655,0.50939035,5.0
0.0,0.0,5.0
0.0,0.0,5.0
68.0294,1.1466019,5.0
0.0,0.0,5.0
38.658047,0.033741497,5.0
90.34656,-0.14310114,5.0
0.0,0.0,5.0
33.5,-0.6055447,5.0
0.0,0.0,5.0
46.52956,-0.063007966,5.0
218.66183,0.5172455,5.0
50.717354,0.529905,5.0
0.0,0.0,5.0
0.0,0.0,5.0
63.570827,0.69473827,5.0
0.0,0.0,5.0
67.0,-0.2896331,5.0
270.6335,0.0015972306,5.0
0.0,0.0,5.0
285.12674,-0.0015972306,5.0
77.682045,0.71009177,5.0
68.524124,-0.19963148,5.0
18.56071,0.8459028,5.0
205.44403,-0.9786664,5.0
112.0,0.85843873,5.0
0.0,0.0,5.0
36.117863,0.88242376,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
5.2619233,0.14419138,5.0
46.970737,0.20915298,5.0
26.076809,0.7992862,5.0
236.885,-0.31823912,5.0
0.0,0.0,5.0
0.0,0.0,5.0
203.4484,0.0,5.0
33.5,-1.5707964,5.0
26.076809,0.68231654,5.0
26.076809,-1.3539227,5.0
59.70134,0.37739596,5.0
251.14389,-0.8790561,5.0
0.0,0.0,5.0
142.56337,0.029815722,5.0
166.90416,0.35076648,5.0
26.076809,-0.7654578,5.0
63.570827,0.50939035,5.0
0.0,0.0,5.0
252.57277,-0.06323747,5.0
27.0,1.5707964,5.0
103.58089,0.0,5.0
155.36409,0.1746722,5.0
59.70134,0.26605707,5.0
86.72946,-0.23198916,5.0
51.40039,0.0,5.0
0.0,0.0,5.0
52.153618,-1.3539227,5.0
233.9113,-0.17293319,5.0
46.970737,0.42602658,5.0
59.70134,-0.11005667,5.0
0.0,0.0,5.0
19.44865,0.76721835,5.0
34.27098,-0.6831914,5.0
31.785414,2.0801866,5.0
51.20791,0.4549142,5.0
39.661064,-0.097726904,5.0
19.006578,-1.0516502,5.0
119.40268,0.37739596,5.0
0.0,0.0,5.0
0.0,0.0,5.0
44.0,1.5707964,5.0
370.16348,-1.4135878,5.0
541.267,0.031412955,5.0
0.0,0.0,5.0
80.14518,-0.5164783,5.0
58.0,-0.16925122,5.0
22.0,1.709436,5.0
39.78833,-0.54616654,5.0
0.0,0.0,5.0
22.0,2.1421337,5.0
0.0,0.0,5.0
51.40039,0.64739215,5.0
26.076809,-1.3539227,5.0
86.72946,0.0,5.0
16.37834,0.9111733,5.0
46.52956,0.028838158,5.0
19.900446,0.6515634,5.0
302.0,-0.0,5.0
132.83449,-1.0907788,5.0
71.56291,-0.27165774,5.0
72.235725,0.88242376,5.0
63.94138,0.21273178,5.0
27.82984,-0.5060881,5.0
102.78619,0.14011475,5.0
20.348772,-0.06706346,5.0
19.006578,-0.39658415,5.0
51.20791,0.17661455,5.0
0.0,0.0,5.0
97.62812,-0.86177194,5.0
604.0,-0.72576743,5.0
32.626675,-0.26356387,5.0
22.0,1.5707964,5.0
0.0,0.0,5.0
22.0,1.5707964,5.0
0.0,0.0,5.0
31.0,3.1415927,5.0
0.0,0.0,5.0
0.0,0.0,5.0
76.5,-0.13059573,5.0
254.49657,-0.014036628,5.0
0.0,0.0,5.0
14.5,0.08852542,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
149.13165,-0.041325364,5.0
155.36409,0.49193847,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
19.811613,1.3051928,5.0
102.41582,0.0,5.0
31.785414,2.0801866,5.0
45.43249,-0.328711,5.0
51.40039,1.2028859,5.0
269.78696,0.3717394,5.0
159.71677,-1.6542674,5.0
0.0,0.0,5.0
148.10844,-0.028805206,5.0
25.90005,2.2123668,5.0
22.0,1.3120254,5.0
26.076809,1.0040671,5.0
118.652855,0.19078408,5.0
234.3891,0.53037417,5.0
96.83549,1.7263244,5.0
0.0,0.0,5.0
77.682045,-0.095481,5.0
132.83449,0.6920524,5.0
0.0,0.0,5.0
46.52956,0.19156553,5.0
251.14389,-0.039108362,5.0
77.682045,0.107597396,5.0
145.25322,0.15552814,5.0
42.627586,0.24435568,2.0
145.7978,0.30656734,2.0
71.56291,-0.30938414,2.0
127.141655,0.3486276,2.0
0.0,0.0,2.0
17.38454,-1.0040671,2.0
0.0,0.0,2.0
0.0,0.0,2.0
76.55717,0.0,2.0
22.0,1.709436,2.0
71.56291,-0.4480239,2.0
71.56291,0.0,2.0
0.0,0.0,2.0
143.12582,0.7120555,2.0
0.0,0.0,2.0
234.0,-0.0,2.0
77.682045,0.0,2.0
71.87576,0.4554595,2.0
219.66452,0.038705036,2.0
4.460291,-0.41339016,2.0
19.006578,-0.37424514,2.0
140.75688,-0.060424574,2.0
177.0706,0.021490555,2.0
80.14518,-0.5164783,2.0
59.70134,0.37739596,2.0
383.0,-1.5707964,2.0
26.076809,1.1182184,2.0
0.0,0.0,2.0
34.0147,-0.57526445,2.0
22.0,1.3120254,2.0
0.0,0.0,2.0
0.0,0.0,2.0
127.141655,0.0,2.0
22.0,1.709436,2.0
56.16104,-0.2092767,2.0
47.708607,0.0,2.0
33.264095,0.8279257,2.0
26.076809,-1.3539227,2.0
27.973202,-2.0744226,2.0
84.0,0.5036263,2.0
70.51418,0.12083698,2.0
209.78859,-0.3061727,2.0
33.5,-0.3042085,2.0
62.169125,0.38783407,2.0
15.953056,0.11266145,2.0
68.03308,-0.13685326,2.0
42.38055,-0.04610341,2.0
63.570827,0.46117038,2.0
71.56291,-0.27165774,2.0
26.076809,1.1416539,2.0
0.0,0.0,2.0
26.076809,-0.7654578,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
59.70134,0.23875622,2.0
0.0,0.0,2.0
0.5539248,-1.3274671,2.0
63.94138,0.13109544,2.0
51.790443,0.26371184,2.0
35.781456,-0.4480239,2.0
185.08174,-2.2586167,2.0
41.109608,1.4097484,2.0
71.56291,-0.4480239,2.0
67.36653,-0.20176235,2.0
27.978167,-0.2652071,2.0
0.0,0.0,2.0
0.0,0.0,2.0
146.65947,-0.15057571,2.0
182.19838,0.046669386,2.0
6.519202,-1.0040671,2.0
0.0,0.0,2.0
0.0,0.0,2.0
132.83449,-0.1663863,2.0
0.0,0.0,2.0
26.076809,-1.0040671,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.076809,1.0040671,2.0
0.0,0.0,2.0
63.570827,1.0648841,2.0
110.31268,0.2668904,2.0
22.0,1.3120254,2.0
26.076809,1.0040671,2.0
13.5,1.4505008,2.0
51.8001,0.59335065,2.0
51.8001,0.59335065,2.0
7.0,-0.6415706,2.0
25.700195,0.0,2.0
52.153618,0.68231654,2.0
31.084562,0.05244197,2.0
31.0,1.5707964,2.0
0.0,0.0,2.0
0.0,0.0,2.0
34.0147,2.7173982,2.0
22.0,1.5707964,2.0
26.076809,-1.0040671,2.0
0.0,0.0,2.0
98.0,-0.19395915,2.0
74.666664,0.85843873,2.0
130.11533,0.5032915,2.0
132.99718,-0.26344904,2.0
0.0,0.0,2.0
34.0147,-1.1466019,2.0
14.0,1.1466019,2.0
14.666667,2.1421337,2.0
145.25322,-0.3194826,2.0
67.0,0.0,2.0
102.80078,0.64739215,2.0
42.38055,0.0,2.0
41.109608,0.85425466,2.0
364.39676,0.046669386,2.0
41.439716,1.4331586,2.0
63.570827,2.0801866,2.0
146.65947,-1.721372,2.0
166.90416,-0.014392267,2.0
8.868484,-2.0899425,2.0
0.0,0.0,2.0
26.076809,1.0040671,2.0
0.0,0.0,2.0
34.266926,0.64739215,2.0
22.0,1.709436,2.0
67.36653,0.4222607,2.0
78.95885,-0.94624114,2.0
19.189117,0.19191605,2.0
0.0,0.0,2.0
41.87183,-0.09535486,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
41.87183,0.0,2.0
71.56291,-0.27165774,2.0
34.468987,-2.7755576E-17,2.0
0.0,0.0,2.0
0.0,0.0,2.0
68.148735,-0.41381302,2.0
26.348625,1.0965782,2.0
26.348625,0.98805684,2.0
29.0,-0.98805684,2.0
80.14518,0.16925122,2.0
0.0,0.0,2.0
175.55127,-1.7860068,2.0
370.16348,-2.2586167,2.0
88.5353,-0.09189997,2.0
50.717354,0.0,2.0
50.717354,0.0,2.0
0.0,0.0,2.0
59.023537,0.15307869,2.0
0.0,0.0,2.0
0.0,0.0,2.0
50.717354,-0.8612697,2.0
0.0,0.0,2.0
167.42926,-0.03104973,2.0
195.63039,0.0,2.0
109.33092,0.27908778,2.0
109.33092,0.27908778,2.0
17.321663,-0.3077507,2.0
19.811613,1.0606973,2.0
77.682045,0.1746722,2.0
51.8001,0.6415706,2.0
22.0,1.5707964,2.0
0.0,0.0,2.0
42.38055,0.2958299,2.0
63.570827,0.46117038,2.0
0.0,0.0,2.0
0.0,0.0,2.0
71.56291,-0.4480239,2.0
0.0,0.0,2.0
0.0,0.0,2.0
51.40039,1.2028859,2.0
71.56291,-0.33387262,2.0
14.681962,0.3589282,2.0
20.560156,0.64739215,2.0
51.40039,0.0,2.0
0.0,0.0,2.0
88.5353,0.45386246,2.0
59.023537,0.0,2.0
153.0,-0.09454487,2.0
135.31676,-0.81968004,2.0
336.7863,0.03005603,2.0
25.895222,0.0,2.0
132.83449,-0.22837575,2.0
26.076809,0.0,2.0
68.148735,-0.328711,2.0
0.0,0.0,2.0
0.0,0.0,2.0
49.42924,0.8928958,2.0
0.0,0.0,2.0
44.0,1.5707964,2.0
0.0,0.0,2.0
0.0,0.0,2.0
34.0147,1.1466019,2.0
83.9345,-0.2652071,2.0
111.29803,0.56407195,2.0
0.0,0.0,2.0
607.17377,-0.102290735,2.0
101.35704,0.01833017,2.0
67.57136,0.0,2.0
321.28882,0.8536613,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
34.266926,0.52688515,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.076809,-0.827701,2.0
44.5926,0.30756712,3.0
0.0,0.0,3.0
31.019707,0.49248576,3.0
29.85067,-0.17809777,3.0
51.40039,-1.110223E-16,3.0
0.0,0.0,3.0
200.18616,-1.7249124,3.0
286.681,-1.1775383,3.0
286.681,-1.1775383,3.0
127.24828,-0.51137936,3.0
0.0,0.0,3.0
33.5,0.05042451,3.0
0.0,0.0,3.0
78.166664,0.9272952,3.0
286.681,-0.53119993,3.0
191.68855,-0.43267602,3.0
126.0,-0.14281197,3.0
51.40039,0.43130717,3.0
0.0,0.0,3.0
175.36034,-1.1808836,3.0
604.0,-0.20313896,3.0
95.880135,-1.2853335,3.0
22.0,1.7454685,3.0
143.12582,0.0,3.0
219.91475,-0.97433376,3.0
28.0,-0.19927408,3.0
97.62812,-0.03759626,3.0
0.0,0.0,3.0
7.647862,0.44284278,3.0
66.542015,-2.1070921,3.0
28.0,0.53629583,3.0
210.79196,-0.023924824,3.0
35.608986,0.0,3.0
23.739325,-1.110223E-16,3.0
77.682045,0.10393695,3.0
63.436977,0.76923287,3.0
205.44403,-0.73172796,3.0
0.0,0.0,3.0
13.5,0.06575871,3.0
27.0,-0.32175055,3.0
51.70348,-0.16514868,3.0
205.44403,-0.917725,3.0
167.42926,-0.429796,3.0
0.0,0.0,3.0
0.0,0.0,3.0
251.14389,0.0,3.0
19.006578,-0.49749923,3.0
270.6335,0.031412955,3.0
32.626675,-0.29497683,3.0
59.70134,0.37739596,3.0
51.20791,0.17661455,3.0
8.20351,0.32855317,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
33.81157,-0.8612697,3.0
24.078575,0.38307706,3.0
26.348625,0.8494171,3.0
39.80089,-1.1934004,3.0
0.0,0.0,3.0
0.0,0.0,3.0
27.82984,0.0,3.0
217.91856,-0.2774955,3.0
223.13728,-0.9051692,3.0
51.70348,-1.735945,3.0
0.0,0.0,3.0
0.0,0.0,3.0
27.901613,0.75269955,3.0
55.65968,1.5118501,3.0
139.45967,-0.32855317,3.0
0.0,0.0,3.0
0.0,0.0,3.0
83.546394,-0.33939105,3.0
47.20699,0.33939105,3.0
318.14777,-0.15356293,3.0
261.39816,-1.0036734,3.0
25.932606,-0.28235185,3.0
0.0,0.0,3.0
147.64822,-0.39855167,3.0
105.48565,-0.053745657,3.0
0.0,0.0,3.0
0.0,0.0,3.0
59.70134,0.099096306,3.0
22.0,3.1415927,3.0
252.57277,0.7777977,3.0
88.5353,0.0,3.0
51.70348,-0.42391956,3.0
302.0,0.5880026,3.0
18.56071,0.0,3.0
537.8857,0.024587175,3.0
251.14389,-0.8790561,3.0
0.0,0.0,3.0
205.17615,0.88230944,3.0
205.44403,0.0411492,3.0
88.55632,-0.2186642,3.0
0.0,0.0,3.0
22.0,1.5707964,3.0
0.0,0.0,3.0
98.0,-0.19395915,3.0
0.0,0.0,3.0
0.0,0.0,3.0
67.30899,2.7755576E-17,3.0
112.0,0.85843873,3.0
59.682495,-0.30755726,3.0
7.3333335,1.5707964,3.0
26.076809,0.0,3.0
0.0,0.0,3.0
26.076809,0.68231654,3.0
19.811613,-0.82109725,3.0
36.704903,0.0,3.0
47.940067,0.0,3.0
0.0,0.0,3.0
50.0,0.0,3.0
66.42665,0.34555557,3.0
46.52956,0.49248576,3.0
63.570827,2.0801866,3.0
64.5,-0.56192154,3.0
143.12582,0.0,3.0
0.0,0.0,3.0
71.56291,0.0,3.0
55.470715,0.5517416,3.0
132.83449,0.6920524,3.0
203.65657,-0.088696435,3.0
270.83667,-0.7418551,3.0
270.6335,0.0,3.0
192.75957,0.28585958,3.0
251.14389,-0.8790561,3.0
0.0,0.0,3.0
570.2535,-0.03096685,3.0
0.0,0.0,3.0
132.83449,-0.2349808,3.0
51.70348,-0.42391956,3.0
0.0,0.0,3.0
31.98828,0.43568286,3.0
27.0,-0.43568286,3.0
164.5547,-0.006434118,3.0
151.60475,0.7816668,3.0
55.652943,0.29896078,3.0
33.388275,-0.06861848,3.0
50.717354,-1.7391865,3.0
50.717354,-1.7391865,3.0
54.866383,0.6471299,3.0
0.0,0.0,3.0
63.612106,0.36153054,3.0
52.153618,1.0040671,3.0
100.43903,-0.22082877,3.0
69.13076,0.08156681,3.0
0.0,0.0,3.0
31.785414,2.0801866,3.0
0.0,0.0,3.0
45.69806,0.542667,3.0
32.626675,-0.17042753,3.0
64.199394,0.60501707,3.0
